scenario_idx,pooled_k25,safety_barrier_k25,safety_barrier_mass_k25,propagation_node_k25,propagation_node_mass_k25,other_k25,other_mass_k25,pooled_k50,safety_barrier_k50,safety_barrier_mass_k50,propagation_node_k50,propagation_node_mass_k50,other_k50,other_mass_k50,pooled_k100,safety_barrier_k100,safety_barrier_mass_k100,propagation_node_k100,propagation_node_mass_k100,other_k100,other_mass_k100
88,0.02459902551314245,0.02459902551314245,1.0,0.0,0.0,0.0,0.0,0.020600559558409788,0.01982733917917651,0.8466378,0.0007732203792332782,0.15336223,0.0,0.0,0.05417190255332649,0.05310582655924238,0.8148499,0.0010660759940840992,0.1851501,0.0,0.0
89,0.009999999880543545,0.009226032328357319,0.92260325,0.0007739675521862252,0.07739676,0.0,0.0,0.05570096738957786,0.054915554577509906,0.9214587,0.0007854128120679529,0.07854128,0.0,0.0,0.10277540208911017,0.10179895569445715,0.87381387,0.0009764463946530065,0.12618607,0.0,0.0
90,0.06349417646807684,0.062311765157058184,0.88175875,0.0011824113110186455,0.11824113,0.0,0.0,0.11731211014390806,0.11650727470343664,0.9195165,0.0008048354404714224,0.08048354,0.0,0.0,0.1481673771334855,0.12954275090181086,0.8432921,0.0009881094189436478,0.13730769,0.017636516812730957,0.019400172
91,0.0694386911418952,0.06825078301632408,0.88120914,0.0011879081255711165,0.11879081,0.0,0.0,0.08555072134191974,0.08493210689200523,0.88062763,0.0006186144499145071,0.11937234,0.0,0.0,0.100309685946433,0.0993191831157806,0.82317287,0.0009905028306524122,0.1768272,0.0,0.0
92,0.042873083072516666,0.04248543097402001,0.9612348,0.00038765209849665874,0.03876521,0.0,0.0,0.08129358047491932,0.0806964197183729,0.94028395,0.0005971607565464173,0.059716076,0.0,0.0,0.13196594315364757,0.09644618969809232,0.8356381,0.0010724669449385061,0.12646978,0.03444728651061673,0.03789202
93,0.03635187387321009,0.035162894253336366,0.881102,0.0011889796198737233,0.11889797,0.0,0.0,0.0828218675275222,0.0820176884864837,0.91958207,0.0008041790410384748,0.08041791,0.0,0.0,0.11703545375722595,0.11604306497108426,0.8722172,0.0009923887861416826,0.12778273,0.0,0.0
94,0.24089681847469752,0.24010931827502582,0.8822201,0.000787500199671702,0.11777988,0.0,0.0,0.21565220530859144,0.21486169345826692,0.88128054,0.0007905118503245288,0.11871946,0.0,0.0,0.2474819938918876,0.21196120107344066,0.85238147,0.000600997415781538,0.10920671,0.03491979540266536,0.03841178
95,0.03518279198405101,0.03441158145958963,0.922879,0.0007712105244613867,0.07712105,0.0,0.0,0.09295827819901856,0.09179362872285414,0.8835351,0.0011646494761644091,0.11646495,0.0,0.0,0.10929542461557055,0.09060856022237407,0.79644674,0.0015623098565505323,0.18471622,0.017124554536645936,0.018837014
96,0.1409963291966716,0.13980738632115813,0.8811057,0.0011889428755134848,0.11889429,0.0,0.0,0.12051467894218083,0.11951343230496148,0.8227483,0.0010012466372193805,0.17725168,0.0,0.0,0.1327130510478962,0.13171332405582584,0.82135296,0.0009997269920703792,0.17864701,0.0,0.0
97,0.05028205153663441,0.04912164832107143,0.80411863,0.0011604032155629674,0.19588137,0.0,0.0,0.07164659073468296,0.07085006485612763,0.7825323,0.000796525878555326,0.21746771,0.0,0.0,0.09853358074952978,0.09783249194039037,0.7920454,0.000701088809139417,0.20795436,0.0,0.0
98,0.04295637374013416,0.04219180633599622,0.9235433,0.0007645674041379408,0.07645674,0.0,0.0,0.10810880839118128,0.10752194717045387,0.9223016,0.0005868612207274308,0.07769842,0.0,0.0,0.1702390641733955,0.13551280112188738,0.8649468,0.0005882090985140522,0.0975014,0.03413805395299407,0.03755187
99,0.017271469240193075,0.016520763635119434,0.92492944,0.0007507056050736426,0.07507056,0.0,0.0,0.042587130466030396,0.042002173969493156,0.9229932,0.0005849564965372408,0.07700679,0.0,0.0,0.06634706903835345,0.06557322160565714,0.88477314,0.0007738474326963199,0.11522691,0.0,0.0
100,0.189590001450923,0.18881888588555784,0.92288846,0.0007711155653651354,0.07711156,0.0,0.0,0.21428609499746715,0.17918780179487423,0.8833165,0.0003991298413735501,0.07851441,0.034699163361219316,0.03816909,0.22872275120036342,0.175075159789766,0.8529282,0.0004013805312410012,0.08850092,0.05324621087935638,0.058570843
101,0.035929081836676806,0.03514993959201542,0.84542805,0.0007791422446613859,0.1545719,0.0,0.0,0.09736029839385613,0.0965702559158363,0.84361935,0.0007900424780198035,0.1563806,0.0,0.0,0.1216708361021595,0.11232130973802758,0.8327688,0.0007918699016806068,0.15781775,0.008557656462451319,0.009413424
102,0.06254174022727313,0.06176385468695452,0.88350964,0.0007778855403186074,0.11649043,0.0,0.0,0.14661940598545078,0.1460225350158807,0.9009119,0.0005968709695700757,0.0990881,0.0,0.0,0.15553609096746035,0.12937844487316918,0.8819027,0.0004057716293203561,0.08977023,0.025751874464970813,0.028327066
103,0.02477199513973997,0.024382970677754804,0.92309093,0.0003890244619851632,0.07690903,0.0,0.0,0.03374109134847697,0.033148091065530634,0.84566003,0.000593000282946334,0.1543399,0.0,0.0,0.07139413235777599,0.07080128214739627,0.8716423,0.0005928502103797007,0.12835777,0.0,0.0
