scenario_idx,pooled_k25,safety_barrier_k25,safety_barrier_mass_k25,propagation_node_k25,propagation_node_mass_k25,other_k25,other_mass_k25,pooled_k50,safety_barrier_k50,safety_barrier_mass_k50,propagation_node_k50,propagation_node_mass_k50,other_k50,other_mass_k50,pooled_k100,safety_barrier_k100,safety_barrier_mass_k100,propagation_node_k100,propagation_node_mass_k100,other_k100,other_mass_k100
13,0.04024137669999307,0.03947023694414284,0.922886,0.0007711397558502292,0.07711398,0.0,0.0,0.08573787486137403,0.0684808124654627,0.9033829,0.0004046545559565474,0.07807948,0.016852407839954793,0.018537639,0.12333022514760819,0.061483001252935356,0.7880859,0.0009650376002001868,0.14494382,0.060882186294472646,0.06697036
14,0.0723910816044164,0.0715826775899531,0.9191596,0.0008084040144632937,0.0808404,0.0,0.0,0.13382068125842178,0.1332088505562777,0.90039414,0.000611830702144053,0.099605985,0.0,0.0,0.13950869374887026,0.0955752477552397,0.7494065,0.0011771365870762273,0.20356162,0.04275630940655434,0.047031913
15,0.04098140862001521,0.04015982473743769,0.9178416,0.0008215838825775204,0.08215839,0.0,0.0,0.08602939529353418,0.08521992724515232,0.86206186,0.0008094680483818702,0.1379381,0.0,0.0,0.08866273890070202,0.07013850195230993,0.76573914,0.001380630882116236,0.21540295,0.017143606066275845,0.018857956
16,0.06911779227842552,0.06794951525100554,0.688548,0.0011682770274199714,0.31145197,0.0,0.0,0.07013912786501646,0.06915046927067077,0.70416266,0.0009886585943456785,0.2958374,0.0,0.0,0.10965058597502861,0.10018429627670333,0.71291494,0.0009927772262515876,0.27776417,0.008473512472073688,0.009320858
17,0.03975795784569341,0.038953848462284064,0.88143235,0.0008041093834093428,0.11856764,0.0,0.0,0.040074479881785224,0.039654547420780804,0.861562,0.0004199324610044189,0.13843805,0.0,0.0,0.07766930127654172,0.07640447177286919,0.76610845,0.00126482950367253,0.23389146,0.0,0.0
18,0.010000000247735636,0.009212707814525363,0.9212708,0.0007872924332102742,0.07872924,0.0,0.0,0.06870855843582001,0.06829396955750791,0.88252085,0.0004145888783121028,0.11747921,0.0,0.0,0.08514569232229713,0.08436442917227238,0.8348034,0.0007812631500247498,0.16519654,0.0,0.0
19,0.039840943783239595,0.03904101087342547,0.9200067,0.000799932909814117,0.07999329,0.0,0.0,0.11496659345046085,0.11417605837555031,0.8825204,0.0007905350749105473,0.11747969,0.0,0.0,0.10369099808997138,0.09361759591672704,0.8151828,0.0013572583374842737,0.17522946,0.008716143835760071,0.009587753
20,0.06893092088237864,0.06815251512940408,0.92215943,0.0007784057529745536,0.07784058,0.0,0.0,0.05493203528727829,0.05414253452284355,0.8461402,0.0007895007644347342,0.15385969,0.0,0.0,0.09205988847112644,0.09098501285086855,0.7962732,0.0010748756202578938,0.20372698,0.0,0.0
21,0.10074386583588871,0.09997339208187687,0.8852163,0.0007704737540118424,0.11478375,0.0,0.0,0.18628347455641112,0.11558821959919989,0.80616534,0.0005867206177903448,0.116715394,0.07010853433942088,0.07711934,0.17585929668197,0.08641867087395814,0.7373846,0.0007806302190770667,0.16508943,0.08865999558893481,0.09752594
22,0.040369423940682575,0.0395941774753123,0.9224754,0.0007752464653702802,0.07752465,0.0,0.0,0.10168271358480352,0.08453273160515128,0.9223223,0.00040713248450610434,0.059260625,0.01674284949514614,0.018417124,0.1203487348790182,0.08499143288334145,0.80811304,0.0010636954396711564,0.15416394,0.03429360655600559,0.03772294
23,0.35898738693060944,0.3581930818023296,0.8821204,0.0007943051282798444,0.117879726,0.0,0.0,0.33340026732125055,0.2795218987023921,0.7846642,0.0011822153103111421,0.15737008,0.052696153308547385,0.057965737,0.25659519473023307,0.20163898069363662,0.7253547,0.0012835988894089156,0.21560536,0.05367261514718751,0.05903984
24,0.040168968440313896,0.0393748832399704,0.92059153,0.0007940852003435008,0.07940852,0.0,0.0,0.03999973987420781,0.03958299348362211,0.8627558,0.00041674639058569975,0.1372443,0.0,0.0,0.0939974164182273,0.08459183240459983,0.804679,0.0008841411442797713,0.18594745,0.008521442869347704,0.009373582
25,0.07104782453480304,0.07026307811305382,0.9215254,0.0007847464217492205,0.07847464,0.0,0.0,0.11672866685360664,0.11576066520084201,0.88455963,0.0009680016527646105,0.11544033,0.0,0.0,0.13813371565894295,0.09408897736457938,0.7692834,0.0013591361007522036,0.18376255,0.04268560219361135,0.046954136
26,0.008032758139315916,0.007232017720183079,0.7623659,0.0008007404191328367,0.23763412,0.0,0.0,0.0386536006365609,0.038240772977636846,0.79963744,0.0004128276589240515,0.20036253,0.0,0.0,0.06914742119680645,0.06864641945138751,0.7530646,0.0005010017454189248,0.24693538,0.0,0.0
27,0.008863114208634951,0.008097479593405354,0.80974793,0.0007656346152295987,0.19025199,0.0,0.0,0.038057816375649374,0.03690096004496617,0.7314454,0.001156856330683212,0.2685547,0.0,0.0,0.06813561417910842,0.06714586044216124,0.71702677,0.0009897537369471924,0.28297314,0.0,0.0
28,0.07032535557028312,0.06952850319990354,0.9203147,0.0007968523703795757,0.07968523,0.0,0.0,0.1316442251440891,0.13103877762773525,0.8830402,0.0006054475163538751,0.1169599,0.0,0.0,0.09587231695166691,0.09442140592309448,0.78762525,0.0014509110285724548,0.21237475,0.0,0.0
29,0.0705482342344633,0.06975091747958093,0.92026836,0.0007973167548823729,0.07973167,0.0,0.0,0.10110231530040341,0.10068799735027328,0.8630328,0.00041431795013010885,0.13696714,0.0,0.0,0.08736445023281797,0.08657988954166106,0.8332797,0.0007845606911569209,0.16672036,0.0,0.0
30,0.04050310047264891,0.03971954155428667,0.92164415,0.0007835589183622469,0.07835589,0.0,0.0,0.06998650616445243,0.0693889873783472,0.86515486,0.0005975187861052284,0.1348452,0.0,0.0,0.1301607665442337,0.06925844944924735,0.76863354,0.0011650595371086058,0.16565526,0.05973725755787772,0.06571094
31,0.04069636578816624,0.03990959848002236,0.92132324,0.0007867673081438732,0.07867673,0.0,0.0,0.06973982140065847,0.06932729248047852,0.9019682,0.0004125289201799597,0.09803194,0.0,0.0,0.10565720395197238,0.06214447434581079,0.7879055,0.0011624804403426608,0.16550921,0.04235024916581894,0.046585243
32,0.229046515757468,0.228644209904543,0.9194576,0.0004023058529250258,0.08054243,0.0,0.0,0.25436098179730765,0.18360294903168653,0.82355607,0.0003984037527209445,0.09904839,0.0703596290129002,0.07739555,0.22950508196722613,0.17489197385044258,0.7831883,0.0005922966671081677,0.15738888,0.054020811449675375,0.059422858
33,0.3585146382296548,0.3581062737594255,0.91916555,0.0004083644702292114,0.08083447,0.0,0.0,0.2665787446694119,0.2659804176833087,0.9195245,0.0005983269861032123,0.08047555,0.0,0.0,0.2202841344040666,0.2020937711341682,0.8816793,0.0005953417034170735,0.09896611,0.017595021566481354,0.019354513
34,0.26879161407145574,0.19636653677560373,0.8425876,0.00039757884926034536,0.078182206,0.07202749844659162,0.079230204,0.2737256835222218,0.1652111245432779,0.8021953,0.00039648693311926137,0.07887495,0.1081180720458246,0.11892981,0.295969662513756,0.1337285859885876,0.70493865,0.0004921087848901785,0.11713762,0.16174896774027825,0.17792377
35,0.04004314754381615,0.03925547025446582,0.8811963,0.0007876772893503316,0.1188037,0.0,0.0,0.05449827865666544,0.053894458406825156,0.80319464,0.0006038202498402974,0.19680536,0.0,0.0,0.06255135120910847,0.06166328976359677,0.77305245,0.0008880614455116918,0.2269475,0.0,0.0
36,0.04060205603378257,0.039821580128808036,0.9219524,0.000780475904974535,0.078047596,0.0,0.0,0.08528644336075066,0.08450159931812568,0.8842503,0.0007848440426249987,0.11574966,0.0,0.0,0.10358154759988868,0.08523988946589015,0.81598926,0.0012657456073825195,0.16522732,0.017075912526616003,0.018783493
37,0.226042905173602,0.22486843857258496,0.84378064,0.0011744666010170826,0.15621933,0.0,0.0,0.18209135738086188,0.18148304581985725,0.899767,0.0006083115610046207,0.10023291,0.0,0.0,0.16141013472261934,0.14276166207421906,0.74776113,0.0014616694138383775,0.23333342,0.017186803234561933,0.018905474
38,0.22709947390586005,0.22669040736506144,0.8813403,0.000409066540798634,0.1186597,0.0,0.0,0.1683822870623152,0.1679786390008113,0.8807381,0.0004036480615039139,0.119261906,0.0,0.0,0.17649304878861924,0.16720062007780928,0.83250654,0.0004982474166973568,0.15781984,0.008794181294112616,0.009673594
39,0.010000000162382876,0.009228346039283072,0.9228345,0.0007716541230998049,0.07716541,0.0,0.0,0.054112528760107005,0.05370759283833175,0.88381755,0.0004049359217752483,0.11618251,0.0,0.0,0.0735054451451688,0.046537163863846535,0.78776336,0.0013477476448783094,0.18405406,0.025620533636443947,0.02818257
40,0.010000000309805876,0.00920420174839566,0.9204202,0.0007957985614102164,0.07957985,0.0,0.0,0.039310241569457394,0.03850906663676177,0.8643233,0.000801174932695628,0.13567668,0.0,0.0,0.04737760791458956,0.04657821934957394,0.86265594,0.0007993885650156215,0.13734414,0.0,0.0
41,0.040653466536372855,0.03986625969156747,0.9212793,0.0007872068448053879,0.07872068,0.0,0.0,0.07015793783820064,0.06974428178824003,0.9019561,0.00041365604996058876,0.09804385,0.0,0.0,0.08927919847824622,0.06241859343776438,0.796489,0.001359926210392871,0.17546009,0.02550067883008896,0.02805073
42,0.3257679773106692,0.3253621133123837,0.9204624,0.0004058639982855535,0.07953764,0.0,0.0,0.28885053008020767,0.21733937668305395,0.84266245,0.0005923881515270179,0.079327,0.07091876524562667,0.0780106,0.324723740488105,0.19966825541130798,0.7452654,0.0005985734420545413,0.11783214,0.12445691163474244,0.13690253
43,0.008801798433282802,0.007626231451627913,0.76262313,0.001175566981654888,0.2373769,0.0,0.0,0.05374527312321505,0.053136750452441275,0.74252546,0.0006085226707737725,0.25747454,0.0,0.0,0.04699356379731095,0.046192996150842984,0.75087863,0.000800567646467967,0.24912143,0.0,0.0
44,0.13455686555475774,0.13374862911029348,0.91917646,0.0008082364444642527,0.080823645,0.0,0.0,0.16817970720025607,0.14940985409271804,0.82415026,0.0013716978083510654,0.15671167,0.01739815529918696,0.01913796,0.18038639170149767,0.12615168387176567,0.7270418,0.001762816558657993,0.21523917,0.052471891271073996,0.057719044
45,0.07279753886980925,0.07162618849801763,0.882865,0.0011713503717916103,0.11713504,0.0,0.0,0.1659868674314798,0.13080181399211194,0.82471377,0.0011936583048202235,0.13789575,0.03399139513454763,0.03739051,0.1898998724331635,0.10143959582372289,0.708039,0.0016764480160347984,0.19649889,0.08678382859340585,0.09546215
46,0.13097106609803189,0.13015766800985004,0.9186603,0.0008133980881818598,0.08133981,0.0,0.0,0.14890905400094862,0.14792699591458902,0.88263017,0.0009820580863595736,0.11736981,0.0,0.0,0.121188246914965,0.1108068981969108,0.77723306,0.001745993154927781,0.21326815,0.008635355563126407,0.009498886
47,0.040526539148502363,0.03974380789288269,0.92172694,0.000782731255619676,0.078273125,0.0,0.0,0.07039465872475795,0.06923417577437443,0.84603095,0.0011604829503835108,0.15396902,0.0,0.0,0.08852442530757479,0.06960336975276743,0.76773155,0.0017443357157419564,0.21337412,0.0171767198390654,0.01889438
48,0.009236374672860669,0.008444343876113779,0.8444344,0.0007920307967468892,0.15556557,0.0,0.0,0.054005277421908846,0.053208964914455,0.84263116,0.0007963125074538449,0.15736881,0.0,0.0,0.04743076748199448,0.046347130153694904,0.7841364,0.0010836373282995747,0.21586362,0.0,0.0
49,0.07051180683607176,0.06972080889787384,0.8428018,0.0007909979381979138,0.15719819,0.0,0.0,0.039901215143814506,0.03930034386694239,0.7837399,0.0006008712768721182,0.21626008,0.0,0.0,0.08623469721202985,0.08506421149574628,0.7254941,0.0011704857162835704,0.27450597,0.0,0.0
50,0.03980960016481548,0.03980960016481529,0.9619993,1.92219277440493e-16,0.038000762,0.0,0.0,0.06860383257263343,0.06820834215275408,0.8647624,0.0003954904198793573,0.1352376,0.0,0.0,0.07968410274107719,0.06213324414331672,0.8440122,0.0004911578672107389,0.13722205,0.017059700730549743,0.01876566
51,0.03974077243380761,0.038973530888763895,0.9232758,0.0007672415450437182,0.07672416,0.0,0.0,0.10232907464227696,0.06830002097772567,0.84754604,0.0005928072723602046,0.11567404,0.033436246392191095,0.03677985,0.09751376892348369,0.06134767817225727,0.7779971,0.0012546426990986046,0.18360026,0.03491144805212782,0.03840257
52,0.04010989822600734,0.039322192649820405,0.92122954,0.0007877055761869426,0.078770556,0.0,0.0,0.07025300250396446,0.06908786257403403,0.84620297,0.001165139929930431,0.15379706,0.0,0.0,0.12089399611718038,0.07649914851349462,0.7300735,0.0018437593077427546,0.22312033,0.04255108829594305,0.04680617
53,0.04074893979542402,0.039956847717932134,0.92079085,0.0007920920774918914,0.07920921,0.0,0.0,0.08700911599390096,0.0693267747433749,0.8458156,0.0007928450566403595,0.13560598,0.016889496193885703,0.018578434,0.13519923457902872,0.09912179154883743,0.7580935,0.0016506227050098906,0.20403703,0.03442682032518142,0.03786948
54,0.19320052111374988,0.1924044225831167,0.9203901,0.0007960985306331652,0.079609856,0.0,0.0,0.15064197708117869,0.15003504205996418,0.9013619,0.0006069350212144907,0.09863814,0.0,0.0,0.1143880286675588,0.10469635833687252,0.82496613,0.001173501777365325,0.16566385,0.00851816855332095,0.00936998
55,0.04087793484843024,0.040105135150479955,0.9227201,0.0007727996979502772,0.07727997,0.0,0.0,0.06980121439015217,0.06902360525913427,0.88421476,0.0007776091310179048,0.11578529,0.0,0.0,0.10519787936119711,0.06955171639858636,0.778686,0.0012553537338464956,0.18348408,0.03439080922876424,0.03782987
56,0.040130801250976705,0.03932991428786394,0.9199114,0.0008008869631127598,0.0800887,0.0,0.0,0.08520670475200037,0.08402584725381397,0.8440368,0.0011808574981864034,0.15596326,0.0,0.0,0.0969489802690984,0.06979211765408602,0.76684004,0.0015680515375212276,0.20501216,0.025588811077491155,0.028147677
57,0.13316290831145378,0.1323605284544089,0.9197621,0.0008023798570448672,0.080237985,0.0,0.0,0.15126971846047713,0.13332555062674395,0.8625777,0.0008020979932024065,0.118566014,0.01714206984053075,0.018856267,0.17446346590846346,0.1031613291430118,0.75676906,0.0012731826020224983,0.1661991,0.07002895416342914,0.077031806
58,0.07220993434470212,0.07141410816192233,0.9204174,0.0007958261827797861,0.07958262,0.0,0.0,0.10448981676492691,0.08591253033307424,0.84480476,0.0013625913237568803,0.13625914,0.01721469510809581,0.018936154,0.14584484857662602,0.10048987939831476,0.7383501,0.0018529009414622283,0.21379766,0.04350206823684905,0.047852244
59,0.03947381837418757,0.038687749644079665,0.84548694,0.0007860687301079032,0.15451317,0.0,0.0,0.1315394394724901,0.13112999684421486,0.9000828,0.0004094426282752217,0.099917114,0.0,0.0,0.10389263319450713,0.0945474760094482,0.80583924,0.0008764939705683257,0.18484537,0.00846866321449063,0.009315524
60,0.07275323736330949,0.07192157315091677,0.8413061,0.0008316642123927213,0.15869386,0.0,0.0,0.10297365016151025,0.10215980565178413,0.82233876,0.0008138445097261138,0.17766117,0.0,0.0,0.08837734961871423,0.08709883056905982,0.76447827,0.0012785190496544033,0.23552196,0.0,0.0
61,0.07322562648384041,0.07241212493989041,0.8808212,0.000813501543950007,0.11917875,0.0,0.0,0.11865381221670561,0.11766204155751486,0.86187464,0.0009917706591907583,0.1381253,0.0,0.0,0.11203730556000574,0.10210943877294364,0.75605035,0.001381899506576258,0.23454903,0.00854596728048585,0.009400559
62,0.009999999614406126,0.009226164379747962,0.9226164,0.0007738352346581645,0.077383526,0.0,0.0,0.05417879161277136,0.05377301226584809,0.90239716,0.00040577934692326463,0.09760286,0.0,0.0,0.06387136633126406,0.05458899889075206,0.84472096,0.0008765793738016445,0.14603263,0.008405788066710346,0.009246361
63,0.009999999344159032,0.009229508169305008,0.9229508,0.0007704911748540229,0.077049114,0.0,0.0,0.10094566035200328,0.08348157547931617,0.8843487,0.000589451020166566,0.09708919,0.016874633852520554,0.018562086,0.12128781203820115,0.07775857643383735,0.8445881,0.0005949943044594521,0.10818432,0.04293424129990433,0.04722764
64,0.03954995850507117,0.03874699899211352,0.8794216,0.0008029595129576547,0.12057847,0.0,0.0,0.05453392130580357,0.05373747854248584,0.7635979,0.0007964427633177296,0.23640211,0.0,0.0,0.0700068218255404,0.06902293378092318,0.73495924,0.000983888044617212,0.2650408,0.0,0.0
65,0.0697699938211663,0.06898012570697241,0.9210132,0.0007898681141938927,0.078986816,0.0,0.0,0.08486827662379996,0.0840789505309535,0.84609944,0.00078932609284645,0.15390044,0.0,0.0,0.10237273789040068,0.0927125809323452,0.79612106,0.0012710275545868707,0.19465077,0.008389129403468603,0.009228037
66,0.10174604141812352,0.10055107211899793,0.7221125,0.0011949692991255906,0.27788764,0.0,0.0,0.08712704596719546,0.08574059508075249,0.7213837,0.0013864508864429703,0.2786164,0.0,0.0,0.08806658197705172,0.07766125431710214,0.673023,0.0014821413307717299,0.3171616,0.008923186329177886,0.009815499
67,0.03934570464517376,0.038546670417354136,0.84073323,0.0007990342278196206,0.15926674,0.0,0.0,0.03906849039498853,0.03827613151846114,0.7825045,0.0007923588765273889,0.21749553,0.0,0.0,0.0549957383815308,0.04554265798694761,0.725596,0.0009847917899222173,0.26508895,0.008468288604660978,0.009315112
68,0.10103245491787999,0.10025194894902668,0.9219494,0.000780505968853312,0.0780506,0.0,0.0,0.133998747167479,0.11645650662221005,0.88440937,0.0005961600672934713,0.0969499,0.01694608047797549,0.018640678,0.1636359945715507,0.10181176545379228,0.7500005,0.0012603063908557847,0.18337928,0.06056392272690266,0.066620275
69,0.009225282858707813,0.008440993155077962,0.8440993,0.0007842897036298492,0.15590073,0.0,0.0,0.038711208733687545,0.037926495324375725,0.8233149,0.0007847134093118217,0.1766851,0.0,0.0,0.04689618149805878,0.046009947751470645,0.7658708,0.0008862337465881272,0.23412919,0.0,0.0
70,0.04052284364132374,0.03973236209590039,0.92095184,0.0007904815454233427,0.07904816,0.0,0.0,0.07022800868891893,0.06981618303761293,0.9007266,0.00041182565130599784,0.09927334,0.0,0.0,0.07235548047932179,0.06236831179029456,0.8052966,0.0012580227310620854,0.1851013,0.00872914595796514,0.009602055
