scenario_idx,pooled_k25,safety_barrier_k25,safety_barrier_mass_k25,propagation_node_k25,propagation_node_mass_k25,other_k25,other_mass_k25,pooled_k50,safety_barrier_k50,safety_barrier_mass_k50,propagation_node_k50,propagation_node_mass_k50,other_k50,other_mass_k50,pooled_k100,safety_barrier_k100,safety_barrier_mass_k100,propagation_node_k100,propagation_node_mass_k100,other_k100,other_mass_k100
206,0.03967240962797752,0.038893123502457216,0.8839351,0.0007792861255203027,0.07792861,9.129338727592108e-31,0.038136285,0.06944550538764577,0.06884863237308861,0.82666653,0.0005968730145568653,0.059687305,2.8531536443665615e-16,0.11364622,0.10386493256048006,0.07633125690044072,0.7097709,0.001640432125090909,0.16404322,0.025893243534948433,0.12618572
207,0.13481365250332816,0.13362757372520287,0.80302024,0.001186078778125091,0.11860787,1.9917729309387242e-16,0.078371875,0.2006937450735838,0.1648030262880621,0.80177444,0.0006105566848588472,0.061055668,0.035280162100662885,0.13716993,0.1957550451208812,0.14997805050938795,0.76235116,0.0007961182547258719,0.07961182,0.04498087635676739,0.15803704
208,0.07222764227085926,0.07104034889993335,0.76342416,0.0011872933709255406,0.11872934,3.8979416114971735e-16,0.1178466,0.08711105628337652,0.08611593625721858,0.76217735,0.0009951200261574323,0.09951201,4.933406412983518e-16,0.13831076,0.10384229144657196,0.09413227951556705,0.71418095,0.0011861684236710857,0.11861685,0.008523843507333803,0.16720219
209,0.10369412194249078,0.10291599016876866,0.80533725,0.0007781317737219118,0.07781318,1.9830492651591992e-16,0.1168496,0.15207764999153367,0.13428967423284782,0.84227866,0.0005906369707007467,0.0590637,0.017197338787985076,0.09865755,0.17308917435348517,0.11081881438493665,0.6985862,0.0009736062178057257,0.097360626,0.06129675375074278,0.20405313
210,0.06851030798370372,0.06771706034682794,0.8446072,0.0007932476368755937,0.07932476,1.909471639861693e-16,0.07606804,0.040330774863112456,0.03935910559801787,0.80590624,0.0009716692650941916,0.097166926,3.8792796722234867e-16,0.09692688,0.07712093435383699,0.07594484726550275,0.7274485,0.0011760870883336157,0.11760872,6.354482013709106e-16,0.15494283
211,0.04053705599041187,0.03975681163112673,0.8841742,0.0007802443592851403,0.07802444,9.049149179408935e-31,0.037801307,0.08482066358667882,0.08422600362572742,0.8459697,0.0005946599609511135,0.059465997,2.8381829395904474e-16,0.094564386,0.12135717934034365,0.07705288900958743,0.7292722,0.0013586405694775944,0.13586405,0.042945649761278626,0.13486378
212,0.16465096919675531,0.16424079686879692,0.9196106,0.0004101723279584052,0.041017234,9.425186110407486e-31,0.03937214,0.16493170508858176,0.1641321856074486,0.82160735,0.0007995194811329756,0.07995195,1.9903360952712566e-16,0.0984407,0.1218097215491666,0.11179769990546586,0.7640031,0.0012735824781703934,0.12735824,0.008738439165530352,0.10863861
213,0.04151986692655128,0.040327049229667435,0.8433004,0.0011928176968838517,0.11928177,8.957341834253703e-31,0.0374178,0.08848481940088697,0.07040820623859412,0.78660786,0.001188553859540225,0.11885539,0.016888059302752636,0.0945367,0.12150713836354422,0.08517095738328212,0.73589027,0.0015746937948173194,0.15746938,0.03476148718544481,0.10664028
214,0.2977856607508965,0.29739083650054526,0.8403765,0.000394824250351032,0.039482426,2.0420978312664372e-16,0.12014113,0.26996096447874257,0.2347144751904311,0.84092563,0.00020378671821083463,0.020378672,0.035042702570100615,0.1386957,0.2458147398951769,0.2008580140467505,0.7916588,0.00020197270731251845,0.02019727,0.04475475314111392,0.18814391
215,0.04102515324502717,0.04022885155585125,0.8820453,0.0007963016891759169,0.079630174,9.174422426482253e-31,0.038324617,0.08542601753499078,0.08482030043216753,0.8252525,0.0006057171028229521,0.060571708,2.8533148792579913e-16,0.11417583,0.1458817715444968,0.09257443932212168,0.73787457,0.0012593622560547295,0.12593621,0.05204796996632039,0.13618919
