"doc_id","dominant_topic","max_prob"
1382,12,0.722186839688897
1384,2,0.253283812231544
1386,6,0.456452930657807
1391,4,0.69474327148709
1393,1,0.473074371138904
1394,4,0.38010370599232
1395,4,0.508674709444962
1398,1,0.458598717659762
1403,9,0.282690537639587
1406,3,0.317239786839247
1407,1,0.462459843978362
1413,6,0.487864067383265
1421,4,0.804317346357062
1437,4,0.678656126126859
1440,7,0.47224648598101
1441,5,0.731640808487903
1447,5,0.825588786700971
1448,8,0.673626478175316
1454,5,0.669650344631387
1457,2,0.473549219057897
1458,9,0.470278856131485
1460,5,0.59436853818045
1465,1,0.478779905318215
1468,4,0.452721683363311
1471,1,0.25166725453823
1472,5,0.915068409695023
1477,6,0.478191224419681
1486,12,0.690717996493542
1489,11,0.611183243249422
1493,4,0.958511027366623
1494,12,0.410263074802429
1499,4,0.46385382280246
1500,4,0.314842819636267
1501,1,0.517049920811863
1505,1,0.758738753971394
1508,6,0.506655977304604
1512,1,0.518845861333985
1517,2,0.293577111604282
1522,4,0.489572847147529
1528,7,0.609793585626986
1531,1,0.439608616154285
1538,11,0.908754964338739
1541,4,0.305137143624212
1543,1,0.743908338427724
1544,1,0.599533564549519
1546,12,0.361432772291429
1547,7,0.866594568532237
1550,7,0.697881526096605
1551,12,0.406824077924289
1553,8,0.240278046755882
1557,12,0.226696226238256
1559,1,0.623041712507194
1561,11,0.597293001093144
1562,11,0.911378140329784
1564,7,0.746066871907371
1566,4,0.269028464476137
1568,4,0.505302701163928
1572,11,0.966339722222762
1575,2,0.540320458772154
1579,4,0.32808335140801
1582,7,0.477961344937605
1585,1,0.547857602297663
1587,11,0.677913988831839
1591,5,0.72819485397514
1594,4,0.279910767834652
1596,11,0.555778749600755
1599,5,0.677158509101709
1600,1,0.544677212941026
1601,4,0.576237392952867
1608,1,0.337236546477504
1610,4,0.380611922227011
1611,11,0.725861348739181
1613,11,0.724750202009202
1617,11,0.438993006686808
1618,9,0.391787509331663
1622,2,0.302849667779064
1624,4,0.606699553984456
1628,11,0.937790518186703
1631,4,0.51729212270499
1635,5,0.641273766273603
1638,4,0.451659298308411
1642,1,0.572012047071577
1643,2,0.371042347020598
1648,7,0.79519087406706
1649,5,0.434761276874481
1651,11,0.330171086428422
1655,12,0.40594116019157
1657,10,0.574327066190096
1658,10,0.603969855671675
1662,9,0.322134941229123
1664,5,0.878057572890406
1667,4,0.423542379030166
1669,6,0.518246098338055
